Reporting Area,Current MMWR Year,MMWR WEEK,Cumulative YTD Current MMWR Year,Weekly_Importation
Ohio,2024,44,3,0
Ohio,2024,45,3,0
Ohio,2024,46,3,0
Ohio,2024,47,3,0
Ohio,2024,48,3,0
Ohio,2024,49,3,0
Ohio,2024,50,3,0
Ohio,2024,51,3,0
Ohio,2024,52,3,0
Ohio,2025,1,,0
Ohio,2025,2,,0
Ohio,2025,3,,0
Ohio,2025,4,,0
Ohio,2025,5,,0
Ohio,2025,6,,0
Ohio,2025,7,,0
Ohio,2025,8,,0
Ohio,2025,9,,0
Ohio,2025,10,,0
Ohio,2025,11,,0
Ohio,2025,12,,0
Ohio,2025,13,2,2
Ohio,2025,14,2,0
Ohio,2025,15,3,1
Ohio,2025,16,3,0
Ohio,2025,17,3,0
Ohio,2025,18,3,0
Ohio,2025,19,4,1
Ohio,2025,20,4,0
Ohio,2025,21,4,0
Ohio,2025,22,4,0
Ohio,2025,23,5,1
Ohio,2025,24,5,0
Ohio,2025,25,5,0
Ohio,2025,26,5,0
Ohio,2025,27,5,0
Ohio,2025,28,5,0
Ohio,2025,29,5,0
Ohio,2025,30,5,0
Ohio,2025,31,5,0
Ohio,2025,32,5,0
Ohio,2025,33,5,0
Ohio,2025,34,5,0
Ohio,2025,35,5,0
Ohio,2025,36,5,0
Ohio,2025,37,5,0
Ohio,2025,38,5,0
Oklahoma,2023,1,,0
Oklahoma,2023,2,,0
Oklahoma,2023,3,,0
Oklahoma,2023,4,,0
Oklahoma,2023,5,,0
Oklahoma,2023,6,,0
Oklahoma,2023,7,,0
Oklahoma,2023,8,,0
Oklahoma,2023,9,,0
Oklahoma,2023,10,,0
Oklahoma,2023,11,,0
Oklahoma,2023,13,,0
Oklahoma,2023,14,,0
Oklahoma,2023,15,,0
Oklahoma,2023,16,,0
Oklahoma,2023,17,,0
Oklahoma,2023,18,,0
Oklahoma,2023,19,,0
Oklahoma,2023,20,,0
Oklahoma,2023,21,,0
Oklahoma,2023,22,,0
Oklahoma,2023,23,,0
Oklahoma,2023,24,,0
Oklahoma,2023,25,,0
Oklahoma,2023,26,,0
Oklahoma,2023,27,,0
Oklahoma,2023,28,,0
Oklahoma,2023,29,,0
Oklahoma,2023,30,,0
Oklahoma,2023,31,,0
Oklahoma,2023,32,,0
Oklahoma,2023,33,,0
Oklahoma,2023,34,,0
Oklahoma,2023,35,,0
Oklahoma,2023,36,,0
Oklahoma,2023,37,,0
Oklahoma,2023,38,,0
Oklahoma,2023,39,,0
Oklahoma,2023,40,,0
Oklahoma,2023,41,,0
Oklahoma,2023,42,,0
Oklahoma,2023,43,,0
Oklahoma,2023,44,,0
Oklahoma,2023,45,,0
Oklahoma,2023,46,,0
Oklahoma,2023,47,,0
Oklahoma,2023,48,,0
Oklahoma,2023,49,,0
Oklahoma,2023,50,,0
Oklahoma,2023,51,,0
Oklahoma,2023,52,,0
Oklahoma,2024,1,,0
Oklahoma,2024,2,,0
Oklahoma,2024,3,,0
Oklahoma,2024,4,,0
Oklahoma,2024,5,,0
Oklahoma,2024,6,,0
Oklahoma,2024,7,,0
Oklahoma,2024,8,,0
Oklahoma,2024,9,,0
Oklahoma,2024,10,,0
Oklahoma,2024,11,,0
Oklahoma,2024,12,,0
Oklahoma,2024,13,,0
Oklahoma,2024,14,,0
Oklahoma,2024,15,,0
Oklahoma,2024,16,,0
Oklahoma,2024,17,,0
Oklahoma,2024,18,,0
Oklahoma,2024,19,,0
Oklahoma,2024,20,,0
Oklahoma,2024,21,,0
Oklahoma,2024,22,,0
Oklahoma,2024,23,,0
Oklahoma,2024,24,,0
Oklahoma,2024,25,,0
Oklahoma,2024,26,,0
Oklahoma,2024,27,,0
Oklahoma,2024,28,,0
Oklahoma,2024,29,,0
Oklahoma,2024,30,,0
Oklahoma,2024,31,,0
Oklahoma,2024,32,,0
Oklahoma,2024,33,,0
Oklahoma,2024,34,,0
Oklahoma,2024,35,,0
Oklahoma,2024,36,,0
Oklahoma,2024,37,,0
Oklahoma,2024,38,,0
Oklahoma,2024,39,,0
Oklahoma,2024,40,,0
Oklahoma,2024,41,,0
Oklahoma,2024,42,,0
Oklahoma,2024,43,,0
Oklahoma,2024,44,,0
Oklahoma,2024,45,,0
Oklahoma,2024,46,,0
Oklahoma,2024,47,,0
Oklahoma,2024,48,,0
Oklahoma,2024,49,,0
Oklahoma,2024,50,,0
Oklahoma,2024,51,,0
Oklahoma,2024,52,,0
Oklahoma,2025,1,,0
Oklahoma,2025,2,,0
Oklahoma,2025,3,,0
Oklahoma,2025,4,,0
Oklahoma,2025,5,,0
Oklahoma,2025,6,,0
Oklahoma,2025,7,,0
Oklahoma,2025,8,,0
Oklahoma,2025,9,,0
Oklahoma,2025,10,,0
Oklahoma,2025,11,,0
Oklahoma,2025,12,,0
Oklahoma,2025,13,,0
Oklahoma,2025,14,,0
Oklahoma,2025,15,,0
Oklahoma,2025,16,,0
Oklahoma,2025,17,,0
Oklahoma,2025,18,,0
Oklahoma,2025,19,,0
Oklahoma,2025,20,,0
Oklahoma,2025,21,,0
Oklahoma,2025,22,,0
Oklahoma,2025,23,,0
Oklahoma,2025,24,,0
Oklahoma,2025,25,,0
Oklahoma,2025,26,,0
Oklahoma,2025,27,,0
Oklahoma,2025,28,,0
Oklahoma,2025,29,,0
Oklahoma,2025,30,,0
Oklahoma,2025,31,,0
Oklahoma,2025,32,,0
Oklahoma,2025,33,,0
Oklahoma,2025,34,,0
Oklahoma,2025,35,,0
Oklahoma,2025,36,,0
Oklahoma,2025,37,,0
Oklahoma,2025,38,,0
Oregon,2023,1,,0
Oregon,2023,2,,0
Oregon,2023,3,,0
Oregon,2023,4,,0
Oregon,2023,5,,0
Oregon,2023,6,,0
Oregon,2023,7,,0
Oregon,2023,8,,0
Oregon,2023,9,,0
Oregon,2023,10,,0
Oregon,2023,11,,0
Oregon,2023,13,,0
Oregon,2023,14,,0
Oregon,2023,15,,0
Oregon,2023,16,,0
Oregon,2023,17,,0
Oregon,2023,18,,0
Oregon,2023,19,,0
Oregon,2023,20,,0
Oregon,2023,21,,0
Oregon,2023,22,,0
Oregon,2023,23,,0
Oregon,2023,24,,0
Oregon,2023,25,,0
Oregon,2023,26,,0
Oregon,2023,27,,0
Oregon,2023,28,,0
Oregon,2023,29,,0
Oregon,2023,30,,0
Oregon,2023,31,,0
Oregon,2023,32,,0
Oregon,2023,33,,0
Oregon,2023,34,,0
Oregon,2023,35,,0
Oregon,2023,36,,0
Oregon,2023,37,,0
Oregon,2023,38,,0
Oregon,2023,39,,0
Oregon,2023,40,,0
Oregon,2023,41,,0
Oregon,2023,42,,0
Oregon,2023,43,,0
Oregon,2023,44,,0
Oregon,2023,45,,0
Oregon,2023,46,,0
Oregon,2023,47,,0
Oregon,2023,48,,0
Oregon,2023,49,,0
Oregon,2023,50,,0
Oregon,2023,51,,0
Oregon,2023,52,,0
Oregon,2024,1,,0
Oregon,2024,2,,0
Oregon,2024,3,,0
Oregon,2024,4,,0
Oregon,2024,5,,0
Oregon,2024,6,,0
Oregon,2024,7,,0
Oregon,2024,8,,0
Oregon,2024,9,,0
Oregon,2024,10,,0
Oregon,2024,11,,0
Oregon,2024,12,,0
Oregon,2024,13,,0
Oregon,2024,14,,0
Oregon,2024,15,,0
Oregon,2024,16,,0
Oregon,2024,17,,0
Oregon,2024,18,,0
Oregon,2024,19,,0
Oregon,2024,20,,0
Oregon,2024,21,,0
Oregon,2024,22,,0
Oregon,2024,23,,0
Oregon,2024,24,,0
Oregon,2024,25,,0
Oregon,2024,26,,0
Oregon,2024,27,,0
Oregon,2024,28,1,1
Oregon,2024,29,1,0
Oregon,2024,30,1,0
Oregon,2024,31,1,0
Oregon,2024,32,1,0
Oregon,2024,33,1,0
Oregon,2024,34,1,0
Oregon,2024,35,1,0
Oregon,2024,36,1,0
Oregon,2024,37,1,0
Oregon,2024,38,1,0
Oregon,2024,39,1,0
Oregon,2024,40,1,0
Oregon,2024,41,1,0
Oregon,2024,42,1,0
Oregon,2024,43,1,0
Oregon,2024,44,1,0
Oregon,2024,45,1,0
Oregon,2024,46,1,0
Oregon,2024,47,1,0
Oregon,2024,48,1,0
Oregon,2024,49,1,0
Oregon,2024,50,1,0
Oregon,2024,51,1,0
Oregon,2024,52,1,0
Oregon,2025,1,,0
Oregon,2025,2,,0
Oregon,2025,3,,0
Oregon,2025,4,,0
Oregon,2025,5,,0
Oregon,2025,6,,0
Oregon,2025,7,,0
Oregon,2025,8,,0
Oregon,2025,9,,0
Oregon,2025,10,,0
Oregon,2025,11,,0
Oregon,2025,12,,0
Oregon,2025,13,,0
Oregon,2025,14,,0
Oregon,2025,15,,0
Oregon,2025,16,,0
Oregon,2025,17,,0
Oregon,2025,18,,0
Oregon,2025,19,,0
Oregon,2025,20,,0
Oregon,2025,21,,0
Oregon,2025,22,,0
Oregon,2025,23,,0
Oregon,2025,24,,0
Oregon,2025,25,1,1
Oregon,2025,26,1,0
Oregon,2025,27,1,0
Oregon,2025,28,1,0
Oregon,2025,29,1,0
Oregon,2025,30,1,0
Oregon,2025,31,1,0
Oregon,2025,32,1,0
Oregon,2025,33,1,0
Oregon,2025,34,1,0
Oregon,2025,35,1,0
Oregon,2025,36,1,0
Oregon,2025,37,1,0
Oregon,2025,38,1,0
Pennsylvania,2023,1,,0
Pennsylvania,2023,2,,0
Pennsylvania,2023,3,,0
Pennsylvania,2023,4,,0
Pennsylvania,2023,5,,0
Pennsylvania,2023,6,,0
Pennsylvania,2023,7,,0
Pennsylvania,2023,8,,0
Pennsylvania,2023,9,,0
Pennsylvania,2023,10,,0
Pennsylvania,2023,11,,0
Pennsylvania,2023,13,,0
Pennsylvania,2023,14,,0
Pennsylvania,2023,15,,0
Pennsylvania,2023,16,,0
Pennsylvania,2023,17,,0
Pennsylvania,2023,18,,0
Pennsylvania,2023,19,,0
Pennsylvania,2023,20,,0
Pennsylvania,2023,21,,0
Pennsylvania,2023,22,,0
Pennsylvania,2023,23,,0
Pennsylvania,2023,24,,0
Pennsylvania,2023,25,,0
Pennsylvania,2023,26,,0
Pennsylvania,2023,27,,0
Pennsylvania,2023,28,,0
Pennsylvania,2023,29,,0
Pennsylvania,2023,30,,0
Pennsylvania,2023,31,,0
Pennsylvania,2023,32,,0
Pennsylvania,2023,33,,0
Pennsylvania,2023,34,,0
Pennsylvania,2023,35,,0
Pennsylvania,2023,36,,0
Pennsylvania,2023,37,,0
Pennsylvania,2023,38,,0
Pennsylvania,2023,39,,0
Pennsylvania,2023,40,,0
Pennsylvania,2023,41,,0
Pennsylvania,2023,42,,0
Pennsylvania,2023,43,,0
Pennsylvania,2023,44,,0
Pennsylvania,2023,45,,0
Pennsylvania,2023,46,,0
Pennsylvania,2023,47,,0
Pennsylvania,2023,48,,0
Pennsylvania,2023,49,,0
Pennsylvania,2023,50,,0
Pennsylvania,2023,51,,0
Pennsylvania,2023,52,,0
Pennsylvania,2024,1,,0
Pennsylvania,2024,2,,0
Pennsylvania,2024,3,,0
Pennsylvania,2024,4,,0
Pennsylvania,2024,5,,0
Pennsylvania,2024,6,,0
Pennsylvania,2024,7,,0
Pennsylvania,2024,8,,0
Pennsylvania,2024,9,,0
Pennsylvania,2024,10,,0
Pennsylvania,2024,11,,0
Pennsylvania,2024,12,,0
Pennsylvania,2024,13,,0
Pennsylvania,2024,14,,0
Pennsylvania,2024,15,,0
Pennsylvania,2024,16,,0
Pennsylvania,2024,17,,0
Pennsylvania,2024,18,,0
Pennsylvania,2024,19,,0
Pennsylvania,2024,20,,0
Pennsylvania,2024,21,1,1
Pennsylvania,2024,22,1,0
Pennsylvania,2024,23,1,0
Pennsylvania,2024,24,1,0
Pennsylvania,2024,25,1,0
Pennsylvania,2024,26,1,0
Pennsylvania,2024,27,1,0
Pennsylvania,2024,28,1,0
Pennsylvania,2024,29,1,0
Pennsylvania,2024,30,1,0
Pennsylvania,2024,31,1,0
Pennsylvania,2024,32,1,0
Pennsylvania,2024,33,1,0
Pennsylvania,2024,34,1,0
Pennsylvania,2024,35,1,0
Pennsylvania,2024,36,1,0
Pennsylvania,2024,37,1,0
Pennsylvania,2024,38,1,0
Pennsylvania,2024,39,1,0
Pennsylvania,2024,40,1,0
Pennsylvania,2024,41,1,0
Pennsylvania,2024,42,1,0
Pennsylvania,2024,43,1,0
Pennsylvania,2024,44,1,0
Pennsylvania,2024,45,1,0
Pennsylvania,2024,46,1,0
Pennsylvania,2024,47,1,0
Pennsylvania,2024,48,1,0
Pennsylvania,2024,49,1,0
Pennsylvania,2024,50,1,0
Pennsylvania,2024,51,1,0
Pennsylvania,2024,52,1,0
Pennsylvania,2025,1,,0
Pennsylvania,2025,2,,0
Pennsylvania,2025,3,,0
Pennsylvania,2025,4,,0
Pennsylvania,2025,5,,0
Pennsylvania,2025,6,,0
Pennsylvania,2025,7,,0
Pennsylvania,2025,8,,0
Pennsylvania,2025,9,1,1
Pennsylvania,2025,10,,0
Pennsylvania,2025,11,1,1
Pennsylvania,2025,12,1,0
Pennsylvania,2025,13,1,0
Pennsylvania,2025,14,1,0
Pennsylvania,2025,15,4,3
Pennsylvania,2025,16,4,0
Pennsylvania,2025,17,4,0
Pennsylvania,2025,18,4,0
Pennsylvania,2025,19,4,0
Pennsylvania,2025,20,4,0
Pennsylvania,2025,21,4,0
Pennsylvania,2025,22,4,0
Pennsylvania,2025,23,4,0
Pennsylvania,2025,24,4,0
Pennsylvania,2025,25,4,0
Pennsylvania,2025,26,4,0
Pennsylvania,2025,27,4,0
Pennsylvania,2025,28,4,0
Pennsylvania,2025,29,4,0
Pennsylvania,2025,30,4,0
Pennsylvania,2025,31,4,0
Pennsylvania,2025,32,4,0
Pennsylvania,2025,33,4,0
Pennsylvania,2025,34,4,0
Pennsylvania,2025,35,4,0
Pennsylvania,2025,36,4,0
Pennsylvania,2025,37,4,0
Pennsylvania,2025,38,4,0
Rhode Island,2023,1,,0
Rhode Island,2023,2,,0
Rhode Island,2023,3,,0
Rhode Island,2023,4,,0
Rhode Island,2023,5,,0
Rhode Island,2023,6,,0
Rhode Island,2023,7,,0
Rhode Island,2023,8,,0
Rhode Island,2023,9,,0
Rhode Island,2023,10,,0
Rhode Island,2023,11,,0
Rhode Island,2023,13,,0
Rhode Island,2023,14,,0
Rhode Island,2023,15,,0
Rhode Island,2023,16,,0
Rhode Island,2023,17,,0
Rhode Island,2023,18,,0
Rhode Island,2023,19,,0
Rhode Island,2023,20,,0
Rhode Island,2023,21,,0
Rhode Island,2023,22,,0
Rhode Island,2023,23,,0
Rhode Island,2023,24,,0
Rhode Island,2023,25,,0
Rhode Island,2023,26,,0
Rhode Island,2023,27,,0
Rhode Island,2023,28,,0
Rhode Island,2023,29,,0
Rhode Island,2023,30,,0
Rhode Island,2023,31,,0
Rhode Island,2023,32,,0
Rhode Island,2023,33,,0
Rhode Island,2023,34,,0
Rhode Island,2023,35,,0
Rhode Island,2023,36,,0
Rhode Island,2023,37,,0
Rhode Island,2023,38,,0
Rhode Island,2023,39,,0
Rhode Island,2023,40,,0
Rhode Island,2023,41,,0
Rhode Island,2023,42,,0
Rhode Island,2023,43,,0
Rhode Island,2023,44,,0
Rhode Island,2023,45,,0
Rhode Island,2023,46,,0
Rhode Island,2023,47,,0
Rhode Island,2023,48,,0
Rhode Island,2023,49,,0
Rhode Island,2023,50,,0
Rhode Island,2023,51,,0
Rhode Island,2023,52,,0
Rhode Island,2024,1,,0
Rhode Island,2024,2,,0
Rhode Island,2024,3,,0
Rhode Island,2024,4,,0
Rhode Island,2024,5,,0
Rhode Island,2024,6,,0
Rhode Island,2024,7,,0
Rhode Island,2024,8,,0
Rhode Island,2024,9,,0
Rhode Island,2024,10,,0
Rhode Island,2024,11,,0
Rhode Island,2024,12,,0
Rhode Island,2024,13,,0
Rhode Island,2024,14,,0
Rhode Island,2024,15,,0
Rhode Island,2024,16,,0
Rhode Island,2024,17,,0
Rhode Island,2024,18,,0
Rhode Island,2024,19,,0
Rhode Island,2024,20,,0
Rhode Island,2024,21,,0
Rhode Island,2024,22,,0
Rhode Island,2024,23,,0
Rhode Island,2024,24,,0
Rhode Island,2024,25,,0
Rhode Island,2024,26,,0
Rhode Island,2024,27,,0
Rhode Island,2024,28,,0
Rhode Island,2024,29,,0
Rhode Island,2024,30,,0
Rhode Island,2024,31,,0
Rhode Island,2024,32,,0
Rhode Island,2024,33,,0
Rhode Island,2024,34,,0
Rhode Island,2024,35,,0
Rhode Island,2024,36,,0
Rhode Island,2024,37,,0
Rhode Island,2024,38,,0
Rhode Island,2024,39,,0
Rhode Island,2024,40,,0
Rhode Island,2024,41,,0
Rhode Island,2024,42,,0
Rhode Island,2024,43,,0
Rhode Island,2024,44,,0
Rhode Island,2024,45,,0
Rhode Island,2024,46,,0
Rhode Island,2024,47,,0
Rhode Island,2024,48,,0
Rhode Island,2024,49,,0
Rhode Island,2024,50,,0
Rhode Island,2024,51,,0
Rhode Island,2024,52,,0
Rhode Island,2025,1,,0
Rhode Island,2025,2,,0
Rhode Island,2025,3,,0
Rhode Island,2025,4,,0
Rhode Island,2025,5,,0
Rhode Island,2025,6,,0
Rhode Island,2025,7,,0
Rhode Island,2025,8,,0
Rhode Island,2025,9,,0
Rhode Island,2025,10,,0
Rhode Island,2025,11,,0
Rhode Island,2025,12,,0
Rhode Island,2025,13,,0
Rhode Island,2025,14,,0
Rhode Island,2025,15,,0
Rhode Island,2025,16,,0
Rhode Island,2025,17,,0
Rhode Island,2025,18,,0
Rhode Island,2025,19,,0
Rhode Island,2025,20,,0
Rhode Island,2025,21,,0
Rhode Island,2025,22,,0
Rhode Island,2025,23,,0
Rhode Island,2025,24,,0
Rhode Island,2025,25,,0
Rhode Island,2025,26,,0
Rhode Island,2025,27,,0
Rhode Island,2025,28,,0
Rhode Island,2025,29,,0
Rhode Island,2025,30,,0
Rhode Island,2025,31,,0
Rhode Island,2025,32,,0
Rhode Island,2025,33,,0
Rhode Island,2025,34,,0
Rhode Island,2025,35,,0
Rhode Island,2025,36,,0
Rhode Island,2025,37,,0
Rhode Island,2025,38,,0
South Carolina,2023,1,,0
South Carolina,2023,2,,0
South Carolina,2023,3,,0
South Carolina,2023,4,,0
South Carolina,2023,5,,0
South Carolina,2023,6,,0
South Carolina,2023,7,,0
South Carolina,2023,8,,0
South Carolina,2023,9,,0
South Carolina,2023,10,,0
South Carolina,2023,11,,0
South Carolina,2023,13,,0
South Carolina,2023,14,,0
South Carolina,2023,15,,0
South Carolina,2023,16,,0
South Carolina,2023,17,,0
South Carolina,2023,18,,0
South Carolina,2023,19,,0
South Carolina,2023,20,,0
South Carolina,2023,21,,0
South Carolina,2023,22,,0
South Carolina,2023,23,,0
South Carolina,2023,24,,0
South Carolina,2023,25,,0
South Carolina,2023,26,,0
South Carolina,2023,27,,0
South Carolina,2023,28,,0
South Carolina,2023,29,,0
South Carolina,2023,30,,0
South Carolina,2023,31,,0
South Carolina,2023,32,,0
South Carolina,2023,33,,0
South Carolina,2023,34,,0
South Carolina,2023,35,,0
South Carolina,2023,36,,0
South Carolina,2023,37,,0
South Carolina,2023,38,,0
South Carolina,2023,39,,0
South Carolina,2023,40,,0
South Carolina,2023,41,,0
South Carolina,2023,42,,0
South Carolina,2023,43,,0
South Carolina,2023,44,,0
South Carolina,2023,45,,0
South Carolina,2023,46,,0
South Carolina,2023,47,,0
South Carolina,2023,48,,0
South Carolina,2023,49,,0
South Carolina,2023,50,,0
South Carolina,2023,51,,0
South Carolina,2023,52,,0
South Carolina,2024,1,,0
South Carolina,2024,2,,0
South Carolina,2024,3,,0
South Carolina,2024,4,,0
South Carolina,2024,5,,0
South Carolina,2024,6,,0
South Carolina,2024,7,,0
South Carolina,2024,8,,0
South Carolina,2024,9,,0
South Carolina,2024,10,,0
South Carolina,2024,11,,0
South Carolina,2024,12,,0
South Carolina,2024,13,,0
South Carolina,2024,14,,0
South Carolina,2024,15,,0
South Carolina,2024,16,,0
South Carolina,2024,17,,0
South Carolina,2024,18,,0
South Carolina,2024,19,,0
South Carolina,2024,20,,0
South Carolina,2024,21,,0
South Carolina,2024,22,,0
South Carolina,2024,23,,0
South Carolina,2024,24,,0
South Carolina,2024,25,,0
South Carolina,2024,26,,0
South Carolina,2024,27,,0
South Carolina,2024,28,,0
South Carolina,2024,29,,0
South Carolina,2024,30,,0
South Carolina,2024,31,,0
South Carolina,2024,32,,0
South Carolina,2024,33,,0
South Carolina,2024,34,,0
South Carolina,2024,35,,0
South Carolina,2024,36,,0
South Carolina,2024,37,,0
South Carolina,2024,38,,0
South Carolina,2024,39,,0
South Carolina,2024,40,,0
South Carolina,2024,41,,0
South Carolina,2024,42,,0
South Carolina,2024,43,,0
South Carolina,2024,44,,0
South Carolina,2024,45,,0
South Carolina,2024,46,,0
South Carolina,2024,47,,0
South Carolina,2024,48,,0
South Carolina,2024,49,,0
South Carolina,2024,50,,0
South Carolina,2024,51,,0
South Carolina,2024,52,,0
South Carolina,2025,1,,0
South Carolina,2025,2,,0
South Carolina,2025,3,,0
South Carolina,2025,4,,0
South Carolina,2025,5,,0
South Carolina,2025,6,,0
South Carolina,2025,7,,0
South Carolina,2025,8,,0
South Carolina,2025,9,,0
South Carolina,2025,10,,0
South Carolina,2025,11,,0
South Carolina,2025,12,,0
South Carolina,2025,13,,0
South Carolina,2025,14,,0
South Carolina,2025,15,,0
South Carolina,2025,16,,0
South Carolina,2025,17,,0
South Carolina,2025,18,,0
South Carolina,2025,19,,0
South Carolina,2025,20,,0
South Carolina,2025,21,,0
South Carolina,2025,22,,0
South Carolina,2025,23,,0
South Carolina,2025,24,,0
South Carolina,2025,25,,0
South Carolina,2025,26,,0
South Carolina,2025,27,,0
South Carolina,2025,28,,0
South Carolina,2025,29,,0
South Carolina,2025,30,,0
South Carolina,2025,31,1,1
South Carolina,2025,32,1,0
South Carolina,2025,33,1,0
South Carolina,2025,34,1,0
South Carolina,2025,35,1,0
South Carolina,2025,36,1,0
South Carolina,2025,37,1,0
South Carolina,2025,38,2,1
South Dakota,2023,1,,0
South Dakota,2023,2,,0
South Dakota,2023,3,,0
South Dakota,2023,4,,0
South Dakota,2023,5,,0
South Dakota,2023,6,,0
South Dakota,2023,7,,0
South Dakota,2023,8,,0
South Dakota,2023,9,,0
South Dakota,2023,10,,0
South Dakota,2023,11,,0
South Dakota,2023,13,,0
South Dakota,2023,14,,0
South Dakota,2023,15,,0
South Dakota,2023,16,,0
South Dakota,2023,17,,0
South Dakota,2023,18,,0
South Dakota,2023,19,,0
South Dakota,2023,20,,0
South Dakota,2023,21,,0
South Dakota,2023,22,,0
South Dakota,2023,23,,0
South Dakota,2023,24,,0
South Dakota,2023,25,,0
South Dakota,2023,26,,0
South Dakota,2023,27,,0
South Dakota,2023,28,,0
South Dakota,2023,29,,0
South Dakota,2023,30,,0
South Dakota,2023,31,,0
South Dakota,2023,32,,0
South Dakota,2023,33,,0
South Dakota,2023,34,,0
South Dakota,2023,35,,0
South Dakota,2023,36,,0
South Dakota,2023,37,,0
South Dakota,2023,38,,0
South Dakota,2023,39,,0
South Dakota,2023,40,,0
South Dakota,2023,41,,0
South Dakota,2023,42,,0
South Dakota,2023,43,,0
South Dakota,2023,44,,0
South Dakota,2023,45,,0
South Dakota,2023,46,,0
South Dakota,2023,47,,0
South Dakota,2023,48,,0
South Dakota,2023,49,,0
South Dakota,2023,50,,0
South Dakota,2023,51,,0
South Dakota,2023,52,,0
South Dakota,2024,1,,0
South Dakota,2024,2,,0
South Dakota,2024,3,,0
South Dakota,2024,4,,0
South Dakota,2024,5,,0
South Dakota,2024,6,,0
South Dakota,2024,7,,0
South Dakota,2024,8,,0
South Dakota,2024,9,,0
South Dakota,2024,10,,0
South Dakota,2024,11,,0
South Dakota,2024,12,,0
South Dakota,2024,13,,0
South Dakota,2024,14,,0
South Dakota,2024,15,,0
South Dakota,2024,16,,0
South Dakota,2024,17,,0
South Dakota,2024,18,,0
South Dakota,2024,19,,0
South Dakota,2024,20,,0
South Dakota,2024,21,,0
South Dakota,2024,22,,0
South Dakota,2024,23,,0
South Dakota,2024,24,,0
South Dakota,2024,25,,0
South Dakota,2024,26,,0
South Dakota,2024,27,,0
South Dakota,2024,28,,0
South Dakota,2024,29,,0
South Dakota,2024,30,,0
South Dakota,2024,31,,0
South Dakota,2024,32,,0
South Dakota,2024,33,,0
South Dakota,2024,34,,0
South Dakota,2024,35,,0
South Dakota,2024,36,,0
South Dakota,2024,37,,0
South Dakota,2024,38,,0
South Dakota,2024,39,,0
South Dakota,2024,40,,0
South Dakota,2024,41,,0
South Dakota,2024,42,,0
South Dakota,2024,43,,0
South Dakota,2024,44,,0
South Dakota,2024,45,,0
South Dakota,2024,46,,0
South Dakota,2024,47,,0
South Dakota,2024,48,,0
South Dakota,2024,49,,0
South Dakota,2024,50,,0
South Dakota,2024,51,,0
South Dakota,2024,52,,0
South Dakota,2025,1,,0
South Dakota,2025,2,,0
South Dakota,2025,3,,0
South Dakota,2025,4,,0
South Dakota,2025,5,,0
South Dakota,2025,6,,0
South Dakota,2025,7,,0
South Dakota,2025,8,,0
South Dakota,2025,9,,0
South Dakota,2025,10,,0
South Dakota,2025,11,,0
South Dakota,2025,12,,0
South Dakota,2025,13,,0
South Dakota,2025,14,,0
South Dakota,2025,15,,0
South Dakota,2025,16,,0
South Dakota,2025,17,,0
South Dakota,2025,18,,0
South Dakota,2025,19,,0
South Dakota,2025,20,,0
South Dakota,2025,21,,0
South Dakota,2025,22,,0
South Dakota,2025,23,,0
South Dakota,2025,24,,0
South Dakota,2025,25,,0
South Dakota,2025,26,,0
South Dakota,2025,27,,0
South Dakota,2025,28,,0
South Dakota,2025,29,,0
South Dakota,2025,30,,0
South Dakota,2025,31,,0
South Dakota,2025,32,,0
South Dakota,2025,33,,0
South Dakota,2025,34,,0
South Dakota,2025,35,,0
South Dakota,2025,36,,0
South Dakota,2025,37,,0
South Dakota,2025,38,,0
Tennessee,2023,1,,0
Tennessee,2023,2,,0
Tennessee,2023,3,,0
Tennessee,2023,4,,0
Tennessee,2023,5,,0
Tennessee,2023,6,,0
Tennessee,2023,7,,0
Tennessee,2023,8,,0
Tennessee,2023,9,,0
Tennessee,2023,10,,0
Tennessee,2023,11,,0
Tennessee,2023,13,,0
Tennessee,2023,14,,0
Tennessee,2023,15,,0
Tennessee,2023,16,,0
Tennessee,2023,17,,0
Tennessee,2023,18,,0
Tennessee,2023,19,,0
Tennessee,2023,20,,0
Tennessee,2023,21,,0
Tennessee,2023,22,,0
Tennessee,2023,23,,0
Tennessee,2023,24,,0
Tennessee,2023,25,,0
Tennessee,2023,26,,0
Tennessee,2023,27,,0
Tennessee,2023,28,,0
Tennessee,2023,29,,0
Tennessee,2023,30,,0
Tennessee,2023,31,,0
Tennessee,2023,32,,0
Tennessee,2023,33,,0
Tennessee,2023,34,,0
Tennessee,2023,35,,0
Tennessee,2023,36,,0
Tennessee,2023,37,,0
Tennessee,2023,38,,0
Tennessee,2023,39,,0
Tennessee,2023,40,,0
Tennessee,2023,41,,0
Tennessee,2023,42,,0
Tennessee,2023,43,,0
Tennessee,2023,44,,0
Tennessee,2023,45,,0
Tennessee,2023,46,,0
Tennessee,2023,47,,0
Tennessee,2023,48,,0
Tennessee,2023,49,,0
Tennessee,2023,50,,0
Tennessee,2023,51,,0
Tennessee,2023,52,,0
Tennessee,2024,1,,0
Tennessee,2024,2,,0
Tennessee,2024,3,,0
Tennessee,2024,4,,0
Tennessee,2024,5,,0
Tennessee,2024,6,,0
Tennessee,2024,7,,0
Tennessee,2024,8,,0
Tennessee,2024,9,,0
Tennessee,2024,10,,0
Tennessee,2024,11,,0
Tennessee,2024,12,,0
Tennessee,2024,13,,0
Tennessee,2024,14,,0
Tennessee,2024,15,,0
